Item_Identifier,Item_Outlet_Sales,Outlet_Identifier
FDU01,3137.19199125,OUT035
FDT12,3824.78738959,OUT035
NCM18,985.007841491,OUT018
FDP19,2044.82836968,OUT017
NCR42,603.865638579,OUT049
FDN10,1974.30946382,OUT046
FDG44,846.367672151,OUT017
FDQ10,2872.75147793,OUT046
DRH13,1650.63205946,OUT049
FDT52,3876.05214694,OUT013
FDM56,1725.24020646,OUT045
NCO43,233.896737634,OUT010
NCV29,2897.19553125,OUT035
NCF06,4174.93463862,OUT013
FDO50,1410.81551243,OUT035
FDT59,3810.56119273,OUT013
FDX40,1162.10050837,OUT027
FDE50,3097.24839236,OUT017
FDX51,3061.17135984,OUT017
NCD30,1542.79818267,OUT018
FDK15,1639.8506583,OUT013
FDL12,965.717976273,OUT045
FDK46,4171.67171396,OUT017
DRH49,173.095759828,OUT010
FDQ57,2478.65731537,OUT046
FDY59,1446.87045301,OUT017
FDO09,3790.70147615,OUT018
NCG30,2034.80405324,OUT035
FDM09,2720.93283733,OUT017
NCN17,2604.31122824,OUT027
NCS42,1417.34996646,OUT013
FDD02,288.298343711,OUT019
FDE34,3142.22067854,OUT013
FDU38,3071.01840742,OUT045
FDB33,2552.43101425,OUT046
NCJ29,1354.24766274,OUT017
FDZ27,762.067354964,OUT035
FDI40,1571.20526327,OUT013
FDG22,653.511674713,OUT013
FDT51,1724.63968891,OUT017
FDF20,2942.77140085,OUT018
FDV50,2030.30731698,OUT035
FDT02,603.684023821,OUT049
DRC49,2441.90689903,OUT017
FDF26,2480.18141582,OUT049
FDV52,1961.39516732,OUT035
FDX59,603.865638579,OUT049
FDV25,3780.18393488,OUT035
FDW23,1170.05550273,OUT027
FDE53,1635.27930245,OUT018
FDA19,2054.22047495,OUT017
FDH22,2061.35066267,OUT046
NCO41,1556.08038189,OUT013
FDX12,3998.43726462,OUT017
FDF17,3054.50595685,OUT013
FDS11,3683.1980256,OUT045
FDR51,2480.1636541,OUT035
FDT49,234.693901342,OUT010
FDC56,2042.18164361,OUT013
FDR13,3175.56697253,OUT027
FDQ60,2020.17921863,OUT035
FDN38,4029.03074044,OUT049
NCL29,2559.22041519,OUT013
FDO13,4140.13160802,OUT027
FDE26,2371.64531799,OUT018
FDA31,428.362486634,OUT010
FDX14,1155.51392378,OUT035
FDA34,2881.72151506,OUT045
FDF26,2480.92612171,OUT013
FDE38,2704.07605494,OUT045
DRI11,1923.00030891,OUT046
FDQ60,3175.56697253,OUT027
FDL21,1170.83952742,OUT027
DRC12,5575.96344724,OUT027
FDC47,3748.08415282,OUT046
FDE57,2063.97791895,OUT045
FDT14,2010.17007911,OUT045
NCZ53,3104.59995946,OUT046
FDE28,3586.50707338,OUT018
FDR19,2461.72280735,OUT035
NCF54,427.41626288,OUT019
FDZ08,1321.15330224,OUT046
NCJ05,2421.5058697,OUT018
FDF59,2065.18146559,OUT046
NCO05,1638.43253201,OUT035
FDW24,754.9423115,OUT018
NCX42,2567.97622369,OUT018
NCA53,760.760400222,OUT035
FDI45,425.29014548,OUT019
FDG46,1891.21229479,OUT046
FDM20,591.477668146,OUT010
FDW11,142.990125767,OUT010
FDX08,2971.2293262,OUT035
NCK17,614.923017568,OUT035
FDK32,2411.17829829,OUT018
NCA42,2571.93880216,OUT035
DRI01,2824.97936623,OUT035
NCL55,4048.94250055,OUT049
DRE25,1482.07844869,OUT018
FDD14,3102.86101717,OUT017
FDB10,3942.7843055,OUT046
DRN11,2494.76334408,OUT035
FDP38,766.11137346,OUT018
NCA30,3088.42876254,OUT017
FDT15,3104.98707616,OUT017
NCP55,851.999348166,OUT018
FDF12,2484.02445319,OUT035
FDM21,3706.01241453,OUT018
FDX56,3423.26510663,OUT035
FDF10,2447.01944548,OUT017
FDT32,3074.47087259,OUT045
FDM51,1627.81295799,OUT018
NCR50,2421.5058697,OUT018
FDI19,4028.60420676,OUT049
FDX21,1653.14535901,OUT017
FDR31,2481.25622349,OUT035
FDY02,4190.56305756,OUT013
NCA29,2861.27585538,OUT045
NCX17,3799.33468273,OUT046
FDM12,3071.03709972,OUT045
FDI53,4130.54903778,OUT027
NCU30,2620.32916849,OUT049
FDC56,3187.63585995,OUT027
FDK27,1909.34416331,OUT018
NCK18,2640.38814584,OUT017
FDB52,589.721405856,OUT019
DRG25,5188.57196371,OUT027
FDZ13,795.985516965,OUT049
FDB57,588.235207178,OUT019
FDR40,1337.37038817,OUT046
NCO14,120.824536862,OUT019
NCN19,3094.8548152,OUT045
FDQ28,355.041909622,OUT019
FDO13,2524.5008339,OUT018
FDK48,1400.36596234,OUT013
FDU07,2404.94965894,OUT018
FDW20,2054.66403758,OUT046
FDV12,232.150293142,OUT010
FDH24,2567.76341885,OUT013
FDV59,3706.91640765,OUT049
FDK57,2020.0255195,OUT045
FDL16,1206.25419945,OUT027
NCQ17,2489.90653464,OUT046
FDJ15,2996.87540095,OUT018
FDX24,1449.48536992,OUT049
FDT47,1537.2999919,OUT046
FDT10,952.007615342,OUT049
FDZ37,1351.73156318,OUT018
FDW43,6007.41208208,OUT027
DRN36,1515.02421947,OUT017
FDJ14,1291.72520311,OUT045
FDA32,3607.58865254,OUT013
FDJ38,486.692294911,OUT019
FDQ57,2444.40318213,OUT017
NCQ41,496.381507019,OUT019
FDG56,922.996474393,OUT049
DRC13,3249.40609457,OUT027
FDV55,2494.76334408,OUT035
FDQ49,2574.59573364,OUT045
FDE29,142.990125767,OUT010
FDR03,3388.99468094,OUT013
FDD45,1448.04096689,OUT049
FDN38,592.068794729,OUT010
FDT56,875.922389126,OUT046
FDT48,3128.82068072,OUT045
FDU03,3053.33050122,OUT049
FDC56,269.190983987,OUT010
NCO43,2596.59159923,OUT027
FDQ27,1645.16941941,OUT017
FDR03,3437.86815313,OUT046
DRH23,126.322609882,OUT010
FDG22,614.59240632,OUT045
NCJ42,1650.63205946,OUT013
FDR24,1384.10863028,OUT046
FDW60,2878.05165037,OUT035
FDJ08,3086.35088548,OUT013
DRL59,787.655871713,OUT018
FDG60,592.068794729,OUT010
FDW27,2463.34135452,OUT017
FDX14,1281.47416955,OUT018
FDC20,983.019752041,OUT013
NCS29,3762.06235193,OUT018
FDJ56,1639.04082371,OUT046
FDB20,170.629827228,OUT019
FDL28,6017.39608428,OUT027
FDW01,2404.31344188,OUT018
FDL03,3070.19141325,OUT046
FDX22,3576.23772296,OUT049
FDJ21,2494.76334408,OUT035
FDR31,2470.21546302,OUT045
FDG21,2487.80701321,OUT035
FDS22,1171.98006472,OUT027
FDK08,1569.13558663,OUT035
FDE17,2409.95098664,OUT018
NCN30,1532.58953577,OUT017
FDT50,1543.51608884,OUT046
NCX42,2610.89135102,OUT049
FDJ12,3552.60524013,OUT035
NCA18,3175.56697253,OUT027
FDP23,557.968218284,OUT019
FDX12,3913.2576843,OUT013
FDN40,2407.17853886,OUT018
FDV48,1283.45819534,OUT035
NCY54,2875.29097665,OUT013
FDL16,120.824536862,OUT010
FDR45,3638.38945055,OUT018
FDJ52,2606.19417048,OUT046
DRG01,1278.85112254,OUT017
FDP52,3910.51727907,OUT013
FDU58,3100.52625372,OUT017
FDL02,1650.63205946,OUT045
FDG28,4038.40978753,OUT013
FDA19,2043.99154699,OUT035
FDW46,1463.92535159,OUT027
NCD43,1650.63205946,OUT049
DRG39,839.508362183,OUT013
NCF55,603.865638579,OUT049
FDJ07,1955.77099597,OUT046
FDE08,2466.03077276,OUT046
FDP56,120.824536862,OUT019
FDT45,823.582614727,OUT045
FDF17,2942.04481079,OUT018
FDX44,1368.73441253,OUT046
FDM28,4865.18274146,OUT027
FDI36,3069.98063884,OUT049
FDS07,1930.62198082,OUT045
FDD36,1932.10110209,OUT045
FDW11,969.678974028,OUT046
FDN40,2489.09256312,OUT049
NCQ18,1551.99533915,OUT049
NCQ54,2641.31719524,OUT017
NCS42,1416.09924742,OUT045
DRH39,163.646757781,OUT010
FDC09,2604.31122824,OUT027
FDT08,363.934908602,OUT010
FDC08,3782.55677885,OUT035
FDT20,589.325193006,OUT017
FDS35,1044.14049831,OUT035
FDX58,3013.84437895,OUT018
FDW58,1650.63205946,OUT046
DRD27,1568.59378578,OUT046
FDH32,233.830159939,OUT019
FDS26,4184.05657066,OUT035
FDQ31,1361.39891185,OUT046
FDP11,3396.43562889,OUT018
FDD58,1569.52096056,OUT017
FDM33,3677.6959909,OUT045
FDZ16,3081.55629416,OUT049
NCS29,592.068794729,OUT010
NCM18,142.773298178,OUT019
FDP11,3622.32108361,OUT049
NCC42,2081.06661421,OUT017
DRM23,2855.52231022,OUT046
NCN55,6017.39608428,OUT027
FDK46,4191.01145226,OUT013
FDR01,3089.44828207,OUT046
NCA05,2485.427694,OUT045
NCP43,2884.68655707,OUT017
FDR12,398.346117894,OUT010
FDQ01,4071.95892218,OUT013
FDM13,2075.84479354,OUT046
FDQ19,3999.84601746,OUT017
FDK56,479.308551124,OUT019
NCX06,468.607519871,OUT010
FDO56,3175.56697253,OUT027
FDU45,1822.21634484,OUT045
FDI16,128.878845927,OUT019
FDL32,1922.8713728,OUT046
FDA07,2042.04270087,OUT046
FDA14,2486.22274726,OUT045
FDV46,3283.47866501,OUT027
NCO07,3601.35404462,OUT035
NCP41,1650.63205946,OUT046
FDY60,1979.83328185,OUT018
FDN38,4012.01152238,OUT017
FDO15,1175.92136855,OUT046
FDT60,2040.84024112,OUT013
FDA55,3716.59782424,OUT035
FDE02,221.35009824,OUT010
DRJ39,3695.05473122,OUT049
FDV34,1141.89898523,OUT035
FDS20,5184.73210281,OUT027
FDF02,2604.31122824,OUT027
FDW40,2164.61399692,OUT017
NCB43,3116.77568372,OUT046
FDR58,1381.19850184,OUT017
DRJ59,613.922738249,OUT035
NCD30,1564.91082285,OUT017
FDE14,1551.93115753,OUT017
FDC28,1633.9568469,OUT018
FDU16,1320.80858592,OUT018
NCD19,851.611414919,OUT035
FDU21,609.669374901,OUT046
FDV59,5915.9446074,OUT027
FDU03,3124.08157681,OUT045
FDC33,545.308633696,OUT010
NCR42,590.759416598,OUT035
DRH59,1153.50460499,OUT035
NCM31,2097.64610784,OUT035
FDS50,3732.78430042,OUT035
FDP39,833.726651838,OUT046
FDQ55,1953.87954264,OUT013
FDV36,289.927794301,OUT019
FDI05,1936.9345275,OUT027
FDS45,2632.36342286,OUT027
FDA39,615.458331301,OUT045
FDC37,247.249600821,OUT010
FDJ60,4171.32927278,OUT027
DRQ35,2051.35426091,OUT046
NCJ06,2027.01996956,OUT046
NCY42,2405.72345567,OUT018
DRM37,3085.31727383,OUT049
FDR14,787.907330884,OUT045
FDE51,655.978820394,OUT049
FDT33,2639.36431196,OUT017
FDR08,1834.50514049,OUT013
FDE36,392.078644324,OUT010
FDL22,231.299879541,OUT019
FDR44,2081.21228941,OUT013
FDI56,220.248608467,OUT019
FDE47,272.527779639,OUT010
FDV27,209.219160247,OUT010
FDV10,630.25556995,OUT049
FDC40,1286.46320325,OUT045
NCX41,3635.34651653,OUT013
NCQ38,2608.14466782,OUT027
FDV12,2604.31122824,OUT027
FDE52,1359.29654071,OUT017
FDG20,4530.36416228,OUT027
FDV16,1162.10050837,OUT027
FDI32,1917.26545606,OUT017
FDJ32,975.083674288,OUT049
FDN39,2655.07801974,OUT018
FDY34,2671.88063736,OUT017
FDC14,616.747190869,OUT035
FDA55,3734.43834069,OUT017
FDZ50,465.424745003,OUT010
DRG13,2611.31914655,OUT049
FDP01,2480.29844597,OUT013
NCG54,2877.09361614,OUT017
FDM13,2049.1736422,OUT045
NCO18,4816.6591768,OUT027
NCW41,2496.81640735,OUT013
FDM52,3996.08343513,OUT027
NCF55,590.759416598,OUT035
FDT09,2074.50975156,OUT046
NCM19,1723.9177509,OUT035
FDW12,2408.88128209,OUT018
FDP15,589.454673352,OUT019
FDK36,763.075476029,OUT045
FDZ25,2842.21567651,OUT035
NCW06,3096.7723417,OUT049
FDW60,2912.41947716,OUT046
DRC49,2477.1139935,OUT013
NCT17,3101.72195069,OUT035
NCN06,2525.92490864,OUT018
FDC45,2859.07309248,OUT013
DRJ47,425.77739045,OUT019
NCF06,4166.30119728,OUT045
FDE21,271.528097825,OUT010
DRG27,675.293042038,OUT013
FDW40,2111.9515427,OUT049
NCO53,3137.08900287,OUT046
FDE23,662.418351443,OUT049
FDQ16,1657.01969412,OUT046
FDS26,4169.94795781,OUT045
FDZ13,120.824536862,OUT010
FDS14,2501.7556573,OUT049
FDC10,1962.0331574,OUT045
FDY16,3152.28690088,OUT049
FDJ20,2023.5624274,OUT035
FDV43,619.728639362,OUT035
FDZ32,2609.94924214,OUT027
FDR23,2876.66192285,OUT046
FDN24,820.890570238,OUT035
FDE34,5184.73210281,OUT027
FDU31,3589.26830788,OUT013
FDW33,1635.27930245,OUT018
FDU26,1945.7065752,OUT046
FDE20,4227.28936891,OUT027
NCW05,1650.63205946,OUT035
FDB22,2411.33219819,OUT018
FDO56,1943.45343168,OUT046
FDA19,3273.57665155,OUT027
DRI39,851.629866658,OUT045
FDH52,925.290539724,OUT018
FDZ50,3127.83263251,OUT035
NCN42,2487.28145179,OUT035
FDB53,2481.07319553,OUT013
DRG11,1656.99294271,OUT017
DRK11,3997.62057084,OUT027
FDQ60,2023.85756618,OUT017
FDT36,587.297384098,OUT017
DRG25,3018.63240563,OUT018
DRJ23,3103.22940269,OUT046
FDG05,2565.61556188,OUT035
NCK06,1905.40896323,OUT018
FDU52,2449.87956685,OUT017
FDW07,1356.15349576,OUT018
NCM17,657.936443351,OUT045
FDA22,2736.65445106,OUT045
NCA41,2986.90166901,OUT018
FDF38,616.747190869,OUT035
FDH52,1008.00619965,OUT046
FDY58,590.045799935,OUT019
FDZ16,3065.52943687,OUT045
NCM18,972.915436596,OUT017
FDA22,2585.28353511,OUT018
NCJ43,2845.95149433,OUT035
FDI34,6007.41208208,OUT027
FDG56,987.880052912,OUT046
FDS34,1949.58097646,OUT046
DRC01,763.566615918,OUT035
FDQ04,611.840280792,OUT035
FDK04,852.103070639,OUT035
FDT51,1716.54064987,OUT049
FDV26,3065.78962094,OUT017
FDS04,2113.19945803,OUT049
FDW43,3481.73412408,OUT018
FDQ28,358.246833167,OUT010
NCK06,2020.6853416,OUT017
FDS23,1932.75642656,OUT018
FDZ36,482.736180836,OUT019
FDE56,986.340495946,OUT018
FDW10,4529.31640199,OUT027
NCN14,3112.84607705,OUT045
NCQ18,1559.62932222,OUT045
FDW08,1652.09774989,OUT017
FDU43,3908.65839867,OUT035
FDR33,247.249600821,OUT010
FDM24,353.519006906,OUT010
NCZ05,1649.60948766,OUT046
NCV41,1800.21125483,OUT035
FDV11,2740.73991704,OUT018
NCY05,592.050809621,OUT035
FDV44,2998.05992232,OUT018
FDW32,1338.08208103,OUT049
NCU18,3372.44021198,OUT027
NCC43,4043.29075838,OUT035
FDW19,1725.49923865,OUT013
FDN31,3086.9148378,OUT035
FDI48,770.689917755,OUT045
FDS24,1379.26767176,OUT017
FDF46,1945.9968859,OUT049
DRG23,2440.26620231,OUT017
FDG14,2413.24581547,OUT018
NCY30,2956.51675919,OUT049
FDO28,1911.38187517,OUT018
DRD24,2080.71337618,OUT035
FDI33,1380.73652548,OUT049
FDN32,3136.50482084,OUT046
FDR16,3704.71655897,OUT045
FDF26,2480.77777324,OUT046
NCN29,753.911574336,OUT018
FDE20,2763.16326676,OUT045
FDA46,3101.1474943,OUT046
FDU28,3096.37491463,OUT045
FDQ48,1567.38724543,OUT045
FDV36,2069.82682581,OUT013
FDR14,820.161202172,OUT018
FDP23,3636.98386663,OUT017
FDP56,813.943072603,OUT013
FDK48,163.856323258,OUT010
FDR48,2480.30252915,OUT046
NCY29,853.946284262,OUT049
FDM22,820.64109501,OUT018
DRJ01,2604.93590015,OUT013
FDZ43,3912.46993866,OUT045
FDV03,2488.53927714,OUT035
FDX11,5041.26421818,OUT027
NCA41,5585.43950476,OUT027
FDE38,2671.88063736,OUT017
FDI27,752.705110067,OUT018
FDN32,3149.06159776,OUT013
NCN43,2024.68030303,OUT017
FDB47,5804.2398141,OUT027
FDV03,2449.67781872,OUT017
NCN30,1559.62932222,OUT045
NCV54,273.203976355,OUT010
FDV07,1686.8289399,OUT013
FDP07,3076.49643954,OUT049
FDK48,1110.30536041,OUT018
FDM15,353.508621435,OUT019
FDY19,3175.56697253,OUT027
FDK46,4198.23655236,OUT046
FDY11,1052.46621755,OUT045
FDH09,806.999059704,OUT046
FDO08,4176.82672263,OUT027
FDU14,4116.38616363,OUT013
FDD22,3170.51552908,OUT027
FDM27,2516.51538842,OUT017
FDL02,2611.40143484,OUT027
NCA17,2486.62116638,OUT035
FDE38,388.784002084,OUT019
NCG07,3092.85568145,OUT049
DRC27,3889.20422259,OUT013
FDA27,4086.44584318,OUT035
FDW40,2093.34378304,OUT045
DRI11,1941.5709306,OUT013
FDN50,1499.45923953,OUT046
FDR12,2894.19235907,OUT046
FDT34,2606.64495383,OUT027
FDW11,965.575188697,OUT035
NCO30,5160.21593808,OUT027
FDZ34,3076.14250382,OUT017
FDU45,1880.21546498,OUT017
NCD42,592.050809621,OUT035
FDX25,3041.51724132,OUT045
NCR29,875.430733406,OUT046
FDX43,397.053893918,OUT019
FDB04,201.325214814,OUT010
FDR49,1206.0787562,OUT027
FDS39,1968.83343594,OUT018
FDW58,1650.63205946,OUT045
FDG22,120.824536862,OUT019
FDG31,1010.2782782,OUT017
NCV53,6017.39608428,OUT027
DRJ37,2485.54997146,OUT035
FDV07,1716.52084191,OUT035
FDW52,2571.46207764,OUT018
FDT15,3109.94091314,OUT045
FDD02,1849.68459602,OUT018
FDM16,1133.65239274,OUT035
NCE55,2835.80844437,OUT046
FDB57,3431.41137057,OUT018
FDQ04,679.887587318,OUT013
FDQ47,120.824536862,OUT019
FDY14,590.045799935,OUT019
DRK37,3087.30075713,OUT017
FDO25,3627.02612273,OUT017
FDL57,4141.84112827,OUT046
NCK29,1913.94971882,OUT018
FDK46,6017.39608428,OUT027
NCB43,480.407830865,OUT010
DRE01,6007.41208208,OUT027
FDC46,3016.89706248,OUT018
FDQ23,1650.63205946,OUT045
FDX38,772.818322317,OUT049
FDG60,3522.4300194,OUT018
FDW55,4014.55470689,OUT017
FDP39,804.153575757,OUT013
FDB20,1283.99222981,OUT018
FDV21,2033.77692402,OUT017
FDZ02,1547.0291817,OUT013
FDP19,3271.70464532,OUT027
FDA38,3868.96008055,OUT035
FDH22,2036.53640432,OUT045
DRM11,4132.45412086,OUT045
FDO12,5599.94543336,OUT027
FDT14,2027.82195023,OUT049
FDW34,592.187973929,OUT010
FDG04,5163.06644447,OUT027
FDW59,1337.21877536,OUT018
FDR33,1639.01382757,OUT018
FDP32,2069.82682581,OUT013
FDL13,6007.41208208,OUT027
FDD22,1928.5476074,OUT013
FDV40,1466.40584991,OUT027
NCD55,635.924341906,OUT046
FDQ20,120.824536862,OUT010
FDD28,852.508368028,OUT045
FDC39,3704.48708178,OUT045
NCR17,1950.87737627,OUT049
DRO35,1812.57898672,OUT018
FDF40,4042.49534095,OUT049
FDR31,2399.78899294,OUT018
NCQ41,3069.41577953,OUT017
FDP38,776.277686089,OUT046
NCU54,5823.9643935,OUT027
FDG22,587.478998856,OUT018
DRK59,3906.3756197,OUT013
FDC37,1651.43523286,OUT046
NCO42,2477.1139935,OUT013
NCT42,2432.28764116,OUT017
FDX27,1469.05619874,OUT035
FDV40,1134.04814012,OUT018
FDT45,1348.48353118,OUT027
FDS47,214.738812519,OUT019
FDR45,4003.11695479,OUT035
FDB03,3841.85391014,OUT045
FDO49,807.711118843,OUT035
FDU60,4188.08850083,OUT027
FDB26,780.311471888,OUT018
FDB46,3644.2849232,OUT017
FDQ37,496.6694219,OUT019
FDN03,4012.01152238,OUT017
NCX30,4030.43075172,OUT045
FDK32,354.737525931,OUT019
DRM47,3100.3117568,OUT013
NCO02,1108.42185786,OUT046
FDP04,1235.16760897,OUT013
NCO43,1641.51681045,OUT049
FDD59,1414.9647253,OUT013
FDQ10,2869.56449201,OUT017
FDW45,2473.3196461,OUT035
NCK30,4115.14622893,OUT049
FDU31,3359.67529116,OUT018
NCQ17,357.473771949,OUT019
FDN01,2832.69037566,OUT017
FDZ19,2875.65220131,OUT049
DRG37,2454.60897369,OUT017
FDE32,598.159256105,OUT045
FDO34,2729.18292305,OUT049
FDM04,121.048581959,OUT019
FDZ25,2826.673418,OUT049
FDU08,1567.08844395,OUT049
NCW30,4123.70210783,OUT045
NCM18,1124.19754148,OUT013
FDS22,619.330591528,OUT035
NCH18,3844.42868399,OUT017
FDC23,2911.71242276,OUT013
FDY46,3131.400835,OUT013
NCU06,3769.05512023,OUT046
FDX57,1557.88098102,OUT045
FDX36,6007.41208208,OUT027
FDL16,766.96959944,OUT045
FDT16,591.477668146,OUT010
FDN16,1633.60791211,OUT018
FDC03,3073.40546572,OUT046
DRF60,4006.22357808,OUT013
FDS27,5592.24223007,OUT027
FDP33,592.360425649,OUT010
FDJ36,1627.30656558,OUT018
NCR42,650.981470269,OUT013
FDV14,1348.79667434,OUT017
NCP42,3044.03257376,OUT035
FDB50,1942.70885542,OUT027
NCC30,4530.36416228,OUT027
FDA23,1629.16784386,OUT018
FDW16,1396.41178527,OUT017
FDQ52,592.068794729,OUT010
FDB58,2262.16291888,OUT049
NCP29,1046.93388369,OUT049
NCM05,4141.15526048,OUT045
FDO25,3596.021233,OUT013
NCM54,2069.82682581,OUT046
NCL54,2881.7723096,OUT046
FDL39,455.065472753,OUT010
FDF53,2897.75773504,OUT018
NCQ42,2042.86061295,OUT035
FDF58,1195.3698587,OUT013
FDZ04,1046.31315508,OUT035
FDE26,303.234533353,OUT019
FDS60,2951.87942023,OUT017
FDV58,3056.62049871,OUT017
FDM04,782.109434494,OUT045
FDE08,2473.72012966,OUT035
NCB43,3114.24523357,OUT049
FDU11,269.626334341,OUT010
FDF22,553.781460093,OUT019
FDE24,2099.57273025,OUT013
DRJ49,2081.21228941,OUT046
NCQ53,3863.45122183,OUT035
NCL41,650.981470269,OUT013
FDR22,1725.94036307,OUT013
FDH04,1442.51295975,OUT035
DRH15,627.821598058,OUT045
FDY40,770.99784839,OUT049
NCI17,1553.18102356,OUT035
NCC18,2880.93653513,OUT013
FDY28,5839.56577963,OUT027
FDB45,2604.31122824,OUT027
NCL30,1920.62908875,OUT018
FDM10,3644.2849232,OUT017
FDH22,3271.70464532,OUT027
NCZ53,3091.13227317,OUT017
NCI18,3707.13706784,OUT013
FDH14,3295.03174616,OUT027
FDR36,1172.36813472,OUT027
FDW01,2483.20075212,OUT045
FDK02,3177.42930686,OUT027
FDJ02,2401.86252578,OUT018
FDU55,4144.78141445,OUT013
NCV18,2282.84778856,OUT027
FDH14,1926.793558,OUT018
FDZ37,1372.98426153,OUT045
FDX49,3804.39520664,OUT049
NCD43,1650.63205946,OUT046
FDZ07,1124.30356941,OUT013
FDK43,2034.80405324,OUT035
FDR32,3587.16822331,OUT018
FDT39,2468.83522971,OUT013
NCV54,2016.5603367,OUT017
FDF38,613.713299572,OUT018
FDV60,3076.87637883,OUT046
FDH44,3996.08343513,OUT027
FDS21,988.022840489,OUT046
NCL41,596.009850956,OUT045
FDM46,1473.99919504,OUT017
FDU27,764.547252764,OUT045
NCJ54,3901.0077565,OUT017
DRG51,2549.77031578,OUT018
NCA29,387.868112308,OUT019
FDR47,3089.61631075,OUT045
NCL19,3293.81723362,OUT027
DRG01,1215.22369738,OUT049
FDG10,875.922389126,OUT046
NCV05,2477.11723285,OUT049
NCH18,590.045799935,OUT019
FDV14,1346.83684567,OUT018
DRJ23,3093.9664428,OUT035
DRJ11,3113.00771551,OUT046
FDZ03,3102.78555118,OUT017
FDI27,120.824536862,OUT010
FDJ14,1313.21822778,OUT018
FDU32,2023.5685533,OUT017
FDD47,4242.80780806,OUT027
DRF36,3086.20479204,OUT035
FDM21,4129.71860132,OUT046
FDV10,618.529108623,OUT018
FDH60,2957.7254162,OUT018
FDX47,367.319940344,OUT010
FDT19,417.425518663,OUT019
FDO11,4032.95295414,OUT045
FDH24,4092.24291626,OUT027
FDL02,1635.27930245,OUT018
FDB02,2882.02502481,OUT049
FDA43,3080.27950557,OUT046
FDG52,765.813104408,OUT045
DRC12,3115.9546072,OUT013
FDY37,1971.03867804,OUT018
NCU18,2073.79713663,OUT045
FDU09,850.866576265,OUT035
DRJ25,1201.99232499,OUT027
DRE12,1796.89438515,OUT018
DRL47,2032.06902975,OUT017
DRK01,1535.61532391,OUT046
FDC22,489.758545558,OUT019
FDG44,920.840382894,OUT013
FDW04,2055.43669579,OUT035
FDK09,3754.73208054,OUT049
NCN43,2023.75615939,OUT035
FDG04,3098.29313823,OUT049
FDH32,218.197119902,OUT010
DRI47,2437.02879413,OUT017
DRE15,1297.80679276,OUT013
FDY11,1084.0382197,OUT035
FDO60,662.058669872,OUT049
FDQ20,613.147505189,OUT018
FDO57,4134.24613796,OUT027
FDT14,284.092683177,OUT019
FDA57,628.389771985,OUT049
DRN35,587.478998856,OUT017
FDJ03,779.110630522,OUT046
FDX28,1641.51681045,OUT017
DRE25,1413.85574323,OUT045
FDR09,4145.52252659,OUT046
FDB23,3789.50820607,OUT035
FDO08,2615.38983145,OUT045
FDQ23,1643.30814113,OUT049
FDW04,2081.21228941,OUT013
DRK13,535.117421564,OUT010
NCL17,3293.81723362,OUT027
FDY21,3065.12071183,OUT035
FDJ38,5188.57196371,OUT027
FDA37,291.453932769,OUT019
FDV43,707.2643067,OUT013
FDL36,1439.7518751,OUT046
FDD53,621.416763699,OUT045
FDZ19,434.301294288,OUT010
FDV21,2034.99314487,OUT045
NCL54,2781.25973945,OUT018
DRI47,3961.57904233,OUT027
DRG03,2495.93595696,OUT049
FDG21,2479.29990214,OUT013
FDW03,1633.84594172,OUT018
NCI55,2051.50327481,OUT046
DRC36,421.284276555,OUT019
FDH22,2041.95516525,OUT017
FDV20,2042.86061295,OUT045
NCU41,5564.40936005,OUT027
FDN46,2605.44013194,OUT027
FDK50,2603.20613722,OUT045
NCA05,3996.08343513,OUT027
DRH01,2773.33889177,OUT018
FDT08,2397.06700433,OUT018
FDM08,3553.61076917,OUT018
FDZ07,943.7102805,OUT035
FDS22,754.135537222,OUT017
FDV35,4049.53558713,OUT027
FDI28,168.798986188,OUT010
FDW58,2632.36342286,OUT027
FDT52,3891.19709177,OUT045
FDY34,2606.90932269,OUT046
FDR10,2590.42463623,OUT046
FDK57,2023.5685533,OUT017
FDR02,2813.55225341,OUT027
FDX49,3799.54926533,OUT046
FDQ20,634.193508307,OUT046
DRK23,4049.88690711,OUT045
NCW06,3099.30691028,OUT046
FDR31,2435.33447191,OUT017
NCE43,2775.09139324,OUT013
DRO59,1936.62757443,OUT027
FDN09,4034.91548384,OUT049
FDR11,2600.47941572,OUT046
FDO57,2599.19457807,OUT013
NCX18,3057.37841005,OUT017
FDB05,3665.19109538,OUT018
FDQ08,938.351702579,OUT018
NCG43,1472.40027333,OUT035
FDJ56,1645.91927503,OUT013
FDA13,120.824536862,OUT010
FDO56,1929.18568507,OUT017
FDB37,3553.75942534,OUT018
FDZ02,1527.45898668,OUT018
FDQ24,4062.18301256,OUT046
FDM16,1280.23959227,OUT013
FDU35,1567.38724543,OUT049
FDT35,2748.27696517,OUT035
NCX30,3944.75612078,OUT049
FDG04,3092.52262357,OUT017
FDI12,1349.25379307,OUT035
FDE35,925.96215224,OUT035
NCP14,2609.94924214,OUT027
NCY53,1717.84329747,OUT045
FDP49,849.351239485,OUT017
FDQ04,616.448221621,OUT017
FDM39,2970.16389032,OUT035
FDO58,371.877774014,OUT019
FDC56,1987.50525176,OUT017
NCQ54,2694.29969315,OUT046
FDV10,1171.98006472,OUT027
NCK17,634.011893549,OUT046
NCF55,1162.10050837,OUT027
FDV33,4136.44771122,OUT013
NCH29,235.851724298,OUT019
