Item_Identifier,Item_Outlet_Sales,Outlet_Identifier
FDJ52,2564.0,OUT046
DRG01,1354.0,OUT017
FDP52,3739.0,OUT013
FDU58,3110.0,OUT017
FDL02,1663.0,OUT045
FDG28,3937.0,OUT013
FDA19,2209.0,OUT035
FDW46,2587.0,OUT027
NCD43,1734.0,OUT049
DRG39,886.0,OUT013
NCF55,686.0,OUT049
FDJ07,1898.0,OUT046
FDE08,2382.0,OUT046
FDP56,-1078.0,OUT019
FDT45,825.0,OUT045
FDF17,2822.0,OUT018
FDX44,1412.0,OUT046
FDM28,4315.0,OUT027
FDI36,3278.0,OUT049
FDS07,1787.0,OUT045
FDD36,1825.0,OUT045
FDW11,990.0,OUT046
FDN40,2562.0,OUT049
NCQ18,1630.0,OUT049
NCQ54,2740.0,OUT017
NCS42,1377.0,OUT045
DRH39,-678.0,OUT010
FDC09,3177.0,OUT027
FDT08,485.0,OUT010
FDC08,3743.0,OUT035
FDT20,738.0,OUT017
FDS35,1187.0,OUT035
FDX58,2628.0,OUT018
FDW58,1716.0,OUT046
DRD27,1594.0,OUT046
FDH32,-348.0,OUT019
FDS26,4283.0,OUT035
FDQ31,1438.0,OUT046
FDP11,3200.0,OUT018
FDD58,1696.0,OUT017
FDM33,3387.0,OUT045
FDZ16,3218.0,OUT049
NCS29,2211.0,OUT010
NCM18,-964.0,OUT019
FDP11,3562.0,OUT049
NCC42,2332.0,OUT017
DRM23,2714.0,OUT046
NCN55,5221.0,OUT027
FDK46,4109.0,OUT013
FDR01,3178.0,OUT046
NCA05,2315.0,OUT045
NCP43,2906.0,OUT017
FDR12,829.0,OUT010
FDQ01,4101.0,OUT013
FDM13,2084.0,OUT046
FDQ19,3990.0,OUT017
FDK56,1044.0,OUT019
NCX06,961.0,OUT010
FDO56,3403.0,OUT027
FDU45,1781.0,OUT045
FDI16,-982.0,OUT019
FDL32,1836.0,OUT046
FDA07,2008.0,OUT046
FDA14,2283.0,OUT045
FDV46,3713.0,OUT027
NCO07,3489.0,OUT035
NCP41,1674.0,OUT046
FDY60,2062.0,OUT018
FDN38,4088.0,OUT017
FDO15,1262.0,OUT046
FDT60,1979.0,OUT013
FDA55,3733.0,OUT035
FDE02,-411.0,OUT010
DRJ39,3582.0,OUT049
FDV34,1409.0,OUT035
FDS20,4389.0,OUT027
FDF02,3109.0,OUT027
FDW40,2420.0,OUT017
NCB43,2930.0,OUT046
FDR58,1578.0,OUT017
DRJ59,822.0,OUT035
NCD30,1688.0,OUT017
FDE14,1730.0,OUT017
FDC28,1486.0,OUT018
FDU16,1161.0,OUT018
NCD19,1081.0,OUT035
FDU21,638.0,OUT046
FDV59,4909.0,OUT027
FDU03,2863.0,OUT045
FDC33,1227.0,OUT010
NCR42,717.0,OUT035
DRH59,1362.0,OUT035
NCM31,2385.0,OUT035
FDS50,3665.0,OUT035
FDP39,856.0,OUT046
FDQ55,1957.0,OUT013
FDV36,106.0,OUT019
FDI05,2735.0,OUT027
FDS45,3223.0,OUT027
FDA39,613.0,OUT045
FDC37,-177.0,OUT010
FDJ60,4147.0,OUT027
DRQ35,1944.0,OUT046
NCJ06,1890.0,OUT046
NCY42,2017.0,OUT018
DRM37,3186.0,OUT049
FDR14,765.0,OUT045
FDE51,862.0,OUT049
FDT33,2808.0,OUT017
FDR08,1853.0,OUT013
FDE36,717.0,OUT010
FDL22,-440.0,OUT019
FDR44,2175.0,OUT013
FDI56,-484.0,OUT019
FDE47,111.0,OUT010
FDV27,-439.0,OUT010
FDV10,846.0,OUT049
FDC40,1253.0,OUT045
NCX41,3355.0,OUT013
NCQ38,3133.0,OUT027
FDV12,3125.0,OUT027
FDE52,1590.0,OUT017
FDG20,4295.0,OUT027
FDV16,2087.0,OUT027
FDI32,1922.0,OUT017
FDJ32,1114.0,OUT049
FDN39,2506.0,OUT018
FDY34,2808.0,OUT017
FDC14,887.0,OUT035
FDA55,3696.0,OUT017
FDZ50,1003.0,OUT010
DRG13,2714.0,OUT049
FDP01,2511.0,OUT013
NCG54,2816.0,OUT017
FDM13,2037.0,OUT045
NCO18,4273.0,OUT027
NCW41,2511.0,OUT013
FDM52,3835.0,OUT027
NCF55,725.0,OUT035
FDT09,2146.0,OUT046
NCM19,1911.0,OUT035
FDW12,2123.0,OUT018
FDP15,2156.0,OUT019
FDK36,755.0,OUT045
FDZ25,2935.0,OUT035
NCW06,3142.0,OUT049
FDW60,2874.0,OUT046
DRC49,2324.0,OUT013
NCT17,3129.0,OUT035
NCN06,2310.0,OUT018
FDC45,2735.0,OUT013
DRJ47,800.0,OUT019
NCF06,3987.0,OUT045
FDE21,-25.0,OUT010
DRG27,698.0,OUT013
FDW40,2390.0,OUT049
NCO53,2890.0,OUT046
FDE23,906.0,OUT049
FDQ16,1744.0,OUT046
FDS26,4027.0,OUT045
FDZ13,-1099.0,OUT010
FDS14,2590.0,OUT049
FDC10,1869.0,OUT045
FDY16,3074.0,OUT049
FDJ20,2185.0,OUT035
FDV43,859.0,OUT035
FDZ32,3215.0,OUT027
FDR23,2766.0,OUT046
FDN24,1007.0,OUT035
FDE34,4359.0,OUT027
FDU31,3519.0,OUT013
FDW33,1448.0,OUT018
FDU26,1914.0,OUT046
FDE20,4213.0,OUT027
NCW05,1803.0,OUT035
FDB22,2143.0,OUT018
FDO56,1892.0,OUT046
FDA19,3543.0,OUT027
DRI39,834.0,OUT045
FDH52,768.0,OUT018
FDZ50,3081.0,OUT035
NCN42,2485.0,OUT035
FDB53,2387.0,OUT013
DRG11,1840.0,OUT017
DRK11,3834.0,OUT027
FDQ60,2084.0,OUT017
FDT36,690.0,OUT017
DRG25,2672.0,OUT018
DRJ23,3012.0,OUT046
FDG05,2711.0,OUT035
NCK06,1653.0,OUT018
FDU52,2564.0,OUT017
FDW07,1184.0,OUT018
NCM17,651.0,OUT045
FDA22,2609.0,OUT045
NCA41,2796.0,OUT018
FDF38,899.0,OUT035
FDH52,1058.0,OUT046
FDY58,1668.0,OUT019
FDZ16,3051.0,OUT045
NCM18,1080.0,OUT017
FDA22,2382.0,OUT018
NCJ43,2925.0,OUT035
FDI34,5137.0,OUT027
FDG56,1034.0,OUT046
FDS34,1892.0,OUT046
DRC01,1012.0,OUT035
FDQ04,805.0,OUT035
FDK04,1107.0,OUT035
FDT51,1910.0,OUT049
FDV26,3260.0,OUT017
FDS04,2378.0,OUT049
FDW43,3390.0,OUT018
FDQ28,577.0,OUT010
NCK06,2020.0,OUT017
FDS23,1790.0,OUT018
FDZ36,1108.0,OUT019
FDE56,778.0,OUT018
FDW10,4247.0,OUT027
NCN14,2845.0,OUT045
NCQ18,1473.0,OUT045
FDW08,1802.0,OUT017
FDU43,3931.0,OUT035
FDR33,-179.0,OUT010
FDM24,525.0,OUT010
NCZ05,1618.0,OUT046
NCV41,1925.0,OUT035
FDV11,2537.0,OUT018
NCY05,747.0,OUT035
FDV44,2771.0,OUT018
FDW32,1494.0,OUT049
NCU18,3711.0,OUT027
NCC43,4079.0,OUT035
FDW19,1851.0,OUT013
FDN31,3175.0,OUT035
FDI48,821.0,OUT045
FDS24,1598.0,OUT017
FDF46,1938.0,OUT049
DRG23,2506.0,OUT017
FDG14,2182.0,OUT018
NCY30,2926.0,OUT049
FDO28,1688.0,OUT018
DRD24,2402.0,OUT035
FDI33,1562.0,OUT049
FDN32,2954.0,OUT046
FDR16,3335.0,OUT045
FDF26,2478.0,OUT046
NCN29,556.0,OUT018
FDE20,2667.0,OUT045
FDA46,3030.0,OUT046
FDU28,2951.0,OUT045
FDQ48,1597.0,OUT045
FDV36,2093.0,OUT013
FDR14,580.0,OUT018
FDP23,3532.0,OUT017
FDP56,879.0,OUT013
FDK48,-643.0,OUT010
FDR48,2414.0,OUT046
NCY29,1006.0,OUT049
FDM22,664.0,OUT018
DRJ01,2586.0,OUT013
FDZ43,3833.0,OUT045
FDV03,2605.0,OUT035
FDX11,4381.0,OUT027
NCA41,4519.0,OUT027
FDE38,2754.0,OUT017
FDI27,544.0,OUT018
FDN32,2957.0,OUT013
NCN43,2030.0,OUT017
FDB47,4739.0,OUT027
FDV03,2576.0,OUT017
NCN30,1497.0,OUT045
NCV54,-5.0,OUT010
FDV07,1831.0,OUT013
FDP07,3246.0,OUT049
FDK48,950.0,OUT018
FDM15,556.0,OUT019
FDY19,3355.0,OUT027
FDK46,4094.0,OUT046
FDY11,1065.0,OUT045
FDH09,866.0,OUT046
FDO08,4135.0,OUT027
FDU14,3997.0,OUT013
FDD22,3267.0,OUT027
FDM27,2630.0,OUT017
FDL02,3205.0,OUT027
NCA17,2479.0,OUT035
FDE38,714.0,OUT019
NCG07,3054.0,OUT049
DRC27,3912.0,OUT013
FDA27,4227.0,OUT035
FDW40,2231.0,OUT045
DRI11,1864.0,OUT013
FDN50,1578.0,OUT046
FDR12,2752.0,OUT046
FDT34,3123.0,OUT027
FDW11,1155.0,OUT035
NCO30,4361.0,OUT027
FDZ34,3188.0,OUT017
FDU45,1956.0,OUT017
NCD42,767.0,OUT035
FDX25,2837.0,OUT045
NCR29,894.0,OUT046
FDX43,716.0,OUT019
FDB04,-485.0,OUT010
FDR49,2227.0,OUT027
FDS39,1998.0,OUT018
FDW58,1655.0,OUT045
FDG22,-1218.0,OUT019
FDG31,1138.0,OUT017
NCV53,5239.0,OUT027
DRJ37,2526.0,OUT035
FDV07,1947.0,OUT035
FDW52,2424.0,OUT018
FDT15,2901.0,OUT045
FDD02,1660.0,OUT018
FDM16,1395.0,OUT035
NCE55,2754.0,OUT046
FDB57,3296.0,OUT018
FDQ04,747.0,OUT013
FDQ47,-1332.0,OUT019
FDY14,2240.0,OUT019
DRK37,3102.0,OUT017
FDO25,3402.0,OUT017
FDL57,4132.0,OUT046
NCK29,1692.0,OUT018
FDK46,5579.0,OUT027
NCB43,1003.0,OUT010
DRE01,5234.0,OUT027
FDC46,2659.0,OUT018
FDQ23,1613.0,OUT045
FDX38,966.0,OUT049
FDG60,3468.0,OUT018
FDW55,4072.0,OUT017
FDP39,857.0,OUT013
FDB20,1009.0,OUT018
FDV21,2090.0,OUT017
FDZ02,1631.0,OUT013
FDP19,3517.0,OUT027
FDA38,3967.0,OUT035
FDH22,1943.0,OUT045
DRM11,4040.0,OUT045
FDO12,4561.0,OUT027
FDT14,2042.0,OUT049
FDW34,1933.0,OUT010
FDG04,4457.0,OUT027
FDW59,1126.0,OUT018
FDR33,1485.0,OUT018
FDP32,2087.0,OUT013
FDL13,5175.0,OUT027
FDD22,1841.0,OUT013
FDV40,2653.0,OUT027
NCD55,674.0,OUT046
FDQ20,-1209.0,OUT010
FDD28,907.0,OUT045
FDC39,3243.0,OUT045
NCR17,1958.0,OUT049
DRO35,1590.0,OUT018
FDF40,4082.0,OUT049
FDR31,2074.0,OUT018
NCQ41,3186.0,OUT017
FDP38,822.0,OUT046
NCU54,4739.0,OUT027
FDG22,378.0,OUT018
DRK59,3730.0,OUT013
FDC37,1702.0,OUT046
NCO42,2341.0,OUT013
NCT42,2472.0,OUT017
FDX27,1697.0,OUT035
FDV40,974.0,OUT018
FDT45,2375.0,OUT027
FDS47,-496.0,OUT019
FDR45,3917.0,OUT035
FDB03,3731.0,OUT045
FDO49,1065.0,OUT035
FDU60,4171.0,OUT027
FDB26,650.0,OUT018
FDB46,3518.0,OUT017
FDQ37,1172.0,OUT019
FDN03,4088.0,OUT017
NCX30,3847.0,OUT045
FDK32,594.0,OUT019
DRM47,3060.0,OUT013
NCO02,1066.0,OUT046
FDP04,1095.0,OUT013
NCO43,1702.0,OUT049
FDD59,1401.0,OUT013
FDQ10,2832.0,OUT017
FDW45,2509.0,OUT035
NCK30,4102.0,OUT049
FDU31,3178.0,OUT018
NCQ17,504.0,OUT019
FDN01,2894.0,OUT017
FDZ19,2858.0,OUT049
DRG37,2578.0,OUT017
FDE32,587.0,OUT045
FDO34,2770.0,OUT049
FDM04,-1062.0,OUT019
FDZ25,2870.0,OUT049
FDU08,1702.0,OUT049
NCW30,3997.0,OUT045
NCM18,997.0,OUT013
FDS22,909.0,OUT035
NCH18,3940.0,OUT017
FDC23,2877.0,OUT013
FDY46,2995.0,OUT013
NCU06,3590.0,OUT046
FDX57,1569.0,OUT045
FDX36,5031.0,OUT027
FDL16,683.0,OUT045
FDT16,2251.0,OUT010
FDN16,1422.0,OUT018
FDC03,3134.0,OUT046
DRF60,3800.0,OUT013
FDS27,4605.0,OUT027
FDP33,2099.0,OUT010
FDJ36,1381.0,OUT018
NCR42,559.0,OUT013
FDV14,1504.0,OUT017
NCP42,3215.0,OUT035
FDB50,2721.0,OUT027
NCC30,4251.0,OUT027
FDA23,1366.0,OUT018
FDW16,1616.0,OUT017
FDQ52,1971.0,OUT010
FDB58,2430.0,OUT049
NCP29,1118.0,OUT049
NCM05,4061.0,OUT045
FDO25,3347.0,OUT013
NCM54,2018.0,OUT046
NCL54,2718.0,OUT046
FDL39,989.0,OUT010
FDF53,2638.0,OUT018
NCQ42,2171.0,OUT035
FDF58,1075.0,OUT013
FDZ04,1193.0,OUT035
FDE26,352.0,OUT019
FDS60,2958.0,OUT017
FDV58,3228.0,OUT017
FDM04,843.0,OUT045
FDE08,2477.0,OUT035
NCB43,3030.0,OUT049
FDU11,-11.0,OUT010
FDF22,1444.0,OUT019
FDE24,2273.0,OUT013
DRJ49,2096.0,OUT046
NCQ53,3855.0,OUT035
NCL41,611.0,OUT013
FDR22,1861.0,OUT013
FDH04,1673.0,OUT035
DRH15,642.0,OUT045
FDY40,954.0,OUT049
NCI17,1683.0,OUT035
NCC18,2743.0,OUT013
FDY28,4855.0,OUT027
FDB45,3147.0,OUT027
NCL30,1746.0,OUT018
FDM10,3470.0,OUT017
FDH22,3493.0,OUT027
NCZ53,3090.0,OUT017
NCI18,3537.0,OUT013
FDH14,3769.0,OUT027
FDR36,2219.0,OUT027
FDW01,2347.0,OUT045
FDK02,3371.0,OUT027
FDJ02,2127.0,OUT018
FDU55,4149.0,OUT013
NCV18,2795.0,OUT027
FDH14,1987.0,OUT018
FDZ37,1431.0,OUT045
FDX49,3802.0,OUT049
NCD43,1658.0,OUT046
FDZ07,1083.0,OUT013
FDK43,2167.0,OUT035
FDR32,3404.0,OUT018
FDT39,2489.0,OUT013
NCV54,2006.0,OUT017
FDF38,490.0,OUT018
FDV60,3154.0,OUT046
FDH44,3833.0,OUT027
FDS21,1046.0,OUT046
NCL41,515.0,OUT045
FDM46,1588.0,OUT017
FDU27,789.0,OUT045
NCJ54,3760.0,OUT017
DRG51,2366.0,OUT018
NCA29,786.0,OUT019
FDR47,3015.0,OUT045
NCL19,3715.0,OUT027
DRG01,1330.0,OUT049
FDG10,992.0,OUT046
NCV05,2494.0,OUT049
NCH18,1910.0,OUT019
FDV14,1140.0,OUT018
DRJ23,3158.0,OUT035
DRJ11,2956.0,OUT046
FDZ03,3092.0,OUT017
FDI27,-1095.0,OUT010
FDJ14,1118.0,OUT018
FDU32,2052.0,OUT017
FDD47,4197.0,OUT027
DRF36,3154.0,OUT035
FDM21,4068.0,OUT046
FDV10,504.0,OUT018
FDH60,2876.0,OUT018
FDX47,605.0,OUT010
FDT19,872.0,OUT019
FDO11,3931.0,OUT045
FDH24,3983.0,OUT027
FDL02,1498.0,OUT018
FDB02,2942.0,OUT049
FDA43,3082.0,OUT046
FDG52,713.0,OUT045
DRC12,3030.0,OUT013
FDY37,2048.0,OUT018
NCU18,2157.0,OUT045
FDU09,1107.0,OUT035
DRJ25,2250.0,OUT027
DRE12,1544.0,OUT018
DRL47,2104.0,OUT017
DRK01,1520.0,OUT046
FDC22,1136.0,OUT019
FDG44,913.0,OUT013
FDW04,2281.0,OUT035
FDK09,3686.0,OUT049
NCN43,2081.0,OUT035
FDG04,3078.0,OUT049
FDH32,-405.0,OUT010
DRI47,2414.0,OUT017
DRE15,1260.0,OUT013
FDY11,1303.0,OUT035
FDO60,858.0,OUT049
FDQ20,432.0,OUT018
FDO57,4015.0,OUT027
FDT14,18.0,OUT019
FDA57,790.0,OUT049
DRN35,694.0,OUT017
FDJ03,868.0,OUT046
FDX28,1740.0,OUT017
DRE25,1390.0,OUT045
FDR09,4090.0,OUT046
FDB23,3777.0,OUT035
FDO08,2579.0,OUT045
FDQ23,1722.0,OUT049
FDW04,2167.0,OUT013
DRK13,1174.0,OUT010
NCL17,3689.0,OUT027
FDY21,3219.0,OUT035
FDJ38,4505.0,OUT027
FDA37,154.0,OUT019
FDV43,775.0,OUT013
FDL36,1466.0,OUT046
FDD53,631.0,OUT045
FDZ19,863.0,OUT010
FDV21,1921.0,OUT045
NCL54,2460.0,OUT018
DRI47,3752.0,OUT027
DRG03,2558.0,OUT049
FDG21,2449.0,OUT013
FDW03,1456.0,OUT018
NCI55,1922.0,OUT046
DRC36,914.0,OUT019
FDH22,2142.0,OUT017
FDV20,2023.0,OUT045
NCU41,4493.0,OUT027
FDN46,3167.0,OUT027
FDK50,2517.0,OUT045
NCA05,3805.0,OUT027
DRH01,2466.0,OUT018
FDT08,2117.0,OUT018
FDM08,3326.0,OUT018
FDZ07,1185.0,OUT035
FDS22,918.0,OUT017
FDV35,3939.0,OUT027
FDI28,-641.0,OUT010
FDW58,3213.0,OUT027
FDT52,3843.0,OUT045
FDY34,2650.0,OUT046
FDR10,2558.0,OUT046
FDK57,2040.0,OUT017
FDR02,3221.0,OUT027
FDX49,3720.0,OUT046
FDQ20,678.0,OUT046
DRK23,3888.0,OUT045
NCW06,3010.0,OUT046
FDR31,2468.0,OUT017
NCE43,2671.0,OUT013
DRO59,2692.0,OUT027
FDN09,3970.0,OUT049
FDR11,2576.0,OUT046
FDO57,2593.0,OUT013
NCX18,3210.0,OUT017
FDB05,3651.0,OUT018
FDQ08,774.0,OUT018
NCG43,1643.0,OUT035
FDJ56,1641.0,OUT013
FDA13,-1319.0,OUT010
FDO56,2004.0,OUT017
FDB37,3588.0,OUT018
FDZ02,1334.0,OUT018
FDQ24,3942.0,OUT046
FDM16,1285.0,OUT013
FDU35,1710.0,OUT049
FDT35,2883.0,OUT035
NCX30,3990.0,OUT049
FDG04,3080.0,OUT017
FDI12,1577.0,OUT035
FDE35,1185.0,OUT035
NCP14,3125.0,OUT027
NCY53,1683.0,OUT045
FDP49,1058.0,OUT017
FDQ04,806.0,OUT017
FDM39,2975.0,OUT035
FDO58,686.0,OUT019
FDC56,1996.0,OUT017
NCQ54,2642.0,OUT046
FDV10,2225.0,OUT027
NCK17,658.0,OUT046
NCF55,2067.0,OUT027
FDV33,4177.0,OUT013
NCH29,-364.0,OUT019
FDA37,3507.0,OUT027
FDH46,1416.0,OUT018
FDS25,1935.0,OUT035
FDH04,2955.0,OUT027
FDX52,3066.0,OUT046
NCD42,726.0,OUT017
FDW47,2052.0,OUT017
FDL25,2989.0,OUT027
NCJ06,-15.0,OUT010
FDY09,2797.0,OUT013
FDS40,642.0,OUT046
FDH41,3498.0,OUT017
FDG38,1569.0,OUT035
FDU03,4371.0,OUT027
FDV20,2084.0,OUT046
DRB13,2994.0,OUT045
NCQ30,1927.0,OUT013
NCH06,3867.0,OUT013
FDU50,1584.0,OUT018
NCO42,394.0,OUT019
FDW09,1082.0,OUT018
FDH04,1537.0,OUT013
FDC21,1703.0,OUT045
FDL21,834.0,OUT049
FDM46,-455.0,OUT010
FDT22,-934.0,OUT019
FDB28,3275.0,OUT035
FDI12,1200.0,OUT018
FDA28,1997.0,OUT045
FDF59,2073.0,OUT013
FDM45,3455.0,OUT027
FDQ56,1436.0,OUT017
FDR46,2410.0,OUT049
FDT01,3413.0,OUT013
FDD16,2683.0,OUT027
NCU30,653.0,OUT010
FDM40,347.0,OUT010
FDI56,1633.0,OUT035
NCS30,2039.0,OUT013
FDU08,1706.0,OUT017
FDX51,4599.0,OUT027
FDA43,3039.0,OUT045
FDX59,-1339.0,OUT010
FDC37,1442.0,OUT018
FDP58,3481.0,OUT013
NCY42,2391.0,OUT035
FDF21,2789.0,OUT018
FDU10,2157.0,OUT027
DRL47,1730.0,OUT018
FDA58,3484.0,OUT018
FDJ22,3154.0,OUT049
FDK50,2554.0,OUT046
FDO38,1413.0,OUT035
DRF60,3930.0,OUT035
NCZ42,1826.0,OUT019
FDD35,2022.0,OUT049
FDL25,1457.0,OUT045
FDJ16,967.0,OUT013
DRK59,3802.0,OUT049
FDI50,3694.0,OUT046
NCB19,1305.0,OUT045
DRI37,1106.0,OUT035
FDA14,3825.0,OUT027
FDC08,3375.0,OUT018
FDS45,1712.0,OUT046
FDI21,1174.0,OUT049
DRJ47,2896.0,OUT035
DRE37,4440.0,OUT027
FDT55,2300.0,OUT018
NCG42,3513.0,OUT027
FDA31,2802.0,OUT049
NCW42,3482.0,OUT046
FDF50,3208.0,OUT017
FDK56,3058.0,OUT049
FDX10,803.0,OUT035
NCK07,4037.0,OUT027
FDZ49,3634.0,OUT017
FDR33,1775.0,OUT013
FDO44,1514.0,OUT018
FDA20,2950.0,OUT046
NCL30,1957.0,OUT045
FDI05,-684.0,OUT019
FDQ12,3344.0,OUT018
FDH47,1678.0,OUT017
FDH34,2684.0,OUT018
FDF29,2142.0,OUT046
FDG40,324.0,OUT018
NCE18,4028.0,OUT017
FDP21,1121.0,OUT010
FDY50,1461.0,OUT013
FDB36,2210.0,OUT049
NCZ29,2102.0,OUT049
FDU20,1688.0,OUT018
FDO56,1955.0,OUT013
FDW31,3278.0,OUT049
DRH59,1242.0,OUT013
NCB30,3204.0,OUT017
FDK43,3511.0,OUT027
FDW43,3605.0,OUT045
NCL19,2342.0,OUT017
FDJ27,1642.0,OUT046
FDC45,2682.0,OUT046
FDY40,1043.0,OUT035
NCM41,1613.0,OUT035
NCK18,714.0,OUT019
FDP37,2150.0,OUT049
FDA27,5549.0,OUT027
NCX30,4037.0,OUT035
FDR09,4148.0,OUT017
FDG08,4227.0,OUT027
NCU30,2637.0,OUT013
FDB16,1528.0,OUT017
FDM16,1350.0,OUT017
FDC48,1361.0,OUT013
NCF18,2966.0,OUT046
FDU46,1191.0,OUT018
FDH41,3122.0,OUT018
NCN42,405.0,OUT010
FDU49,1474.0,OUT046
FDB20,2725.0,OUT027
FDG50,-454.0,OUT019
FDW20,1905.0,OUT045
NCO55,1806.0,OUT049
FDX48,2496.0,OUT046
FDU48,2110.0,OUT046
FDR48,504.0,OUT019
FDK27,2003.0,OUT013
FDT35,2723.0,OUT013
FDN12,1866.0,OUT049
NCE31,-1386.0,OUT019
FDL21,848.0,OUT017
FDV56,1870.0,OUT017
FDR16,3534.0,OUT017
NCP41,1822.0,OUT049
FDJ27,1703.0,OUT013
FDA07,2102.0,OUT017
FDK55,1546.0,OUT049
FDM33,3586.0,OUT049
FDY46,2966.0,OUT046
FDD36,1888.0,OUT046
FDB12,3135.0,OUT027
FDF28,148.0,OUT019
NCE07,368.0,OUT019
FDW50,4081.0,OUT027
NCW18,3844.0,OUT017
NCJ17,-598.0,OUT019
DRZ24,14.0,OUT010
FDS07,1987.0,OUT035
NCW05,-245.0,OUT010
FDZ22,1082.0,OUT018
FDK02,1878.0,OUT046
FDZ45,4579.0,OUT027
FDL25,1494.0,OUT046
FDS08,2713.0,OUT045
NCZ42,5169.0,OUT027
FDX57,1761.0,OUT035
FDF21,3050.0,OUT046
FDJ56,1292.0,OUT018
FDX10,683.0,OUT013
DRG48,2442.0,OUT035
DRN37,2636.0,OUT046
NCY41,299.0,OUT018
FDN28,1645.0,OUT045
FDE34,2807.0,OUT045
FDR10,2549.0,OUT045
FDC32,1592.0,OUT017
DRG13,2596.0,OUT046
FDP59,1826.0,OUT049
NCT53,705.0,OUT010
FDL57,5559.0,OUT027
FDN32,1049.0,OUT010
FDK09,3316.0,OUT018
FDA52,933.0,OUT010
FDC57,3198.0,OUT049
FDI09,3971.0,OUT035
NCB07,3098.0,OUT046
FDP26,1801.0,OUT035
FDP40,3299.0,OUT027
FDL15,2443.0,OUT013
FDV07,1790.0,OUT046
FDS03,1158.0,OUT017
FDE50,3098.0,OUT049
FDQ15,1424.0,OUT017
FDQ33,477.0,OUT010
FDT22,973.0,OUT013
DRO35,2012.0,OUT035
FDJ41,4218.0,OUT049
FDQ27,1877.0,OUT035
FDC26,1888.0,OUT017
NCF43,3719.0,OUT027
NCR50,2571.0,OUT035
FDE39,1652.0,OUT018
FDN49,2175.0,OUT027
DRG11,1854.0,OUT035
NCA18,1942.0,OUT049
FDM36,2503.0,OUT018
FDW32,1520.0,OUT017
NCQ18,-383.0,OUT010
FDX14,2699.0,OUT027
FDD46,2500.0,OUT017
FDI34,1788.0,OUT019
NCJ17,1469.0,OUT035
FDB52,4209.0,OUT035
FDV55,2034.0,OUT018
FDC57,3070.0,OUT046
FDB29,1890.0,OUT046
NCO43,1735.0,OUT035
FDG44,813.0,OUT045
FDJ34,1993.0,OUT045
FDH40,1462.0,OUT049
NCD07,3261.0,OUT027
FDB41,904.0,OUT017
FDH47,1312.0,OUT018
DRK37,3156.0,OUT035
FDM25,940.0,OUT019
NCX06,2803.0,OUT045
NCS05,2202.0,OUT017
FDS39,2205.0,OUT045
FDC47,5025.0,OUT027
FDG20,2885.0,OUT013
DRL23,1806.0,OUT017
FDY33,2587.0,OUT013
NCH18,3749.0,OUT045
FDX47,2655.0,OUT035
NCB06,2433.0,OUT045
FDP36,970.0,OUT049
FDW44,2510.0,OUT018
NCU41,2751.0,OUT018
NCS17,1522.0,OUT046
FDD46,2593.0,OUT035
FDE45,2922.0,OUT017
FDI09,3920.0,OUT017
NCJ54,1761.0,OUT010
NCA29,2446.0,OUT018
NCN41,3397.0,OUT027
FDY34,2803.0,OUT035
NCG55,1999.0,OUT035
DRM49,758.0,OUT046
NCB42,1934.0,OUT049
FDE58,1839.0,OUT045
DRJ25,840.0,OUT013
FDS47,-517.0,OUT010
FDY21,3226.0,OUT049
NCI54,1795.0,OUT013
FDO24,2608.0,OUT017
FDY43,2835.0,OUT035
FDF35,1438.0,OUT018
NCP29,-908.0,OUT019
FDN28,3147.0,OUT027
FDJ50,604.0,OUT018
FDQ14,3855.0,OUT027
FDC37,1883.0,OUT035
FDN08,1934.0,OUT046
FDD04,2407.0,OUT035
FDW34,3584.0,OUT018
FDP04,1180.0,OUT017
NCG07,3050.0,OUT017
NCN14,2626.0,OUT018
FDJ16,883.0,OUT045
NCM42,1655.0,OUT045
NCF19,794.0,OUT046
FDY21,2846.0,OUT018
FDY19,2013.0,OUT035
FDV09,2321.0,OUT045
FDA28,2097.0,OUT013
FDC38,1858.0,OUT018
FDL28,3625.0,OUT045
NCH43,3486.0,OUT049
NCN53,487.0,OUT045
NCW05,1798.0,OUT017
NCO30,2666.0,OUT018
FDT04,-1254.0,OUT019
FDB27,2844.0,OUT018
NCK07,2647.0,OUT013
NCA53,827.0,OUT013
FDB33,2286.0,OUT018
FDU37,1426.0,OUT017
FDR13,2031.0,OUT035
FDE45,2926.0,OUT049
FDV37,3240.0,OUT017
FDX44,-450.0,OUT019
NCL06,4194.0,OUT017
FDJ28,2965.0,OUT045
FDX55,3562.0,OUT049
NCK17,404.0,OUT018
FDH52,1211.0,OUT035
FDN13,3065.0,OUT027
FDK44,2457.0,OUT018
FDU16,1386.0,OUT046
FDZ07,1132.0,OUT017
NCN06,4033.0,OUT027
FDH02,-391.0,OUT010
NCW18,3631.0,OUT045
FDH57,2105.0,OUT013
FDV35,2389.0,OUT045
NCU29,2311.0,OUT013
NCP02,930.0,OUT046
FDN44,2601.0,OUT013
FDX03,515.0,OUT018
FDR11,611.0,OUT010
FDA36,2922.0,OUT046
FDP58,4889.0,OUT027
FDH31,1591.0,OUT045
FDH34,3113.0,OUT035
FDS13,4283.0,OUT035
FDT01,3120.0,OUT018
FDY09,2902.0,OUT049
FDV33,5573.0,OUT027
NCW29,109.0,OUT010
NCN17,1531.0,OUT045
FDX01,1884.0,OUT046
