Item_Identifier,Item_Outlet_Sales,Outlet_Identifier
FDU01,3064.50714504,OUT035
FDT12,3879.77390677,OUT035
NCM18,996.567239649,OUT018
FDP19,2040.43545178,OUT017
NCR42,607.661430812,OUT049
FDN10,1973.00929403,OUT046
FDG44,854.19836346,OUT017
FDQ10,2858.61141648,OUT046
DRH13,1647.78082073,OUT049
FDT52,3876.55898567,OUT013
FDM56,1722.59342447,OUT045
NCO43,234.976069675,OUT010
NCV29,2918.09934459,OUT035
NCF06,4166.5558529,OUT013
FDO50,1411.05187993,OUT035
FDT59,3784.39567388,OUT013
FDX40,1170.86197338,OUT027
FDE50,3037.54025498,OUT017
FDX51,3078.7504143,OUT017
NCD30,1533.58606346,OUT018
FDK15,1633.015727,OUT013
FDL12,967.219841562,OUT045
FDK46,4239.08498077,OUT017
DRH49,172.824018736,OUT010
FDQ57,2461.59822494,OUT046
FDY59,1446.17520597,OUT017
FDO09,3738.48913511,OUT018
NCG30,2032.59170417,OUT035
FDM09,2732.52008747,OUT017
NCN17,2616.94043104,OUT027
NCS42,1421.01571928,OUT013
FDD02,286.539689778,OUT019
FDE34,3127.71046206,OUT013
FDU38,3080.93592227,OUT045
FDB33,2580.27669927,OUT046
NCJ29,1361.09931015,OUT017
FDZ27,764.109464458,OUT035
FDI40,1569.81420625,OUT013
FDG22,646.817451914,OUT013
FDT51,1733.87181112,OUT017
FDF20,2973.33054492,OUT018
FDV50,2024.90237371,OUT035
FDT02,606.688083551,OUT049
DRC49,2449.30977869,OUT017
FDF26,2463.53280101,OUT049
FDV52,1964.38920817,OUT035
FDX59,607.273931186,OUT049
FDV25,3851.65682722,OUT035
FDW23,1176.1039306,OUT027
FDE53,1624.73545644,OUT018
FDA19,2047.73175389,OUT017
FDH22,2048.43679005,OUT046
NCO41,1557.49161874,OUT013
FDX12,4019.41145517,OUT017
FDF17,3057.20549989,OUT013
FDS11,3774.39217348,OUT045
FDR51,2507.35147066,OUT035
FDT49,236.357130792,OUT010
FDC56,2017.04608037,OUT013
FDR13,3156.91590048,OUT027
FDQ60,2012.46543023,OUT035
FDN38,3935.10041095,OUT049
NCL29,2505.92609339,OUT013
FDO13,4142.09979223,OUT027
FDE26,2350.37718316,OUT018
FDA31,429.721823935,OUT010
FDX14,1173.9456067,OUT035
FDA34,2879.03840976,OUT045
FDF26,2433.28593069,OUT013
FDE38,2664.57278382,OUT045
DRI11,1930.58925788,OUT046
FDQ60,3156.91590048,OUT027
FDL21,1176.47706139,OUT027
DRC12,5607.87632337,OUT027
FDC47,3734.0361433,OUT046
FDE57,2061.16203074,OUT045
FDT14,2003.73014302,OUT045
NCZ53,3106.08674682,OUT046
FDE28,3480.15155785,OUT018
FDR19,2508.0574232,OUT035
NCF54,436.819804903,OUT019
FDZ08,1326.03657707,OUT046
NCJ05,2425.22035607,OUT018
FDF59,2050.03132309,OUT046
NCO05,1628.95833127,OUT035
FDW24,762.444012036,OUT018
NCX42,2580.28211066,OUT018
NCA53,764.109464458,OUT035
FDI45,424.564796107,OUT019
FDG46,1903.38760349,OUT046
FDM20,572.31431653,OUT010
FDW11,143.351825117,OUT010
FDX08,3002.40359334,OUT035
NCK17,614.16576908,OUT035
FDK32,2422.41198945,OUT018
NCA42,2587.14696532,OUT035
DRI01,2822.29061195,OUT035
NCL55,4060.26267031,OUT049
DRE25,1480.65925306,OUT018
FDD14,3066.12991938,OUT017
FDB10,3929.91792332,OUT046
DRN11,2489.13998694,OUT035
FDP38,771.617346011,OUT018
NCA30,3053.73044112,OUT017
FDT15,3115.45125576,OUT017
NCP55,869.4181605,OUT018
FDF12,2488.66869866,OUT035
FDM21,3725.75117394,OUT018
FDX56,3447.22560939,OUT035
FDF10,2504.96415541,OUT017
FDT32,3023.08802243,OUT045
FDM51,1614.6440814,OUT018
NCR50,2436.56768512,OUT018
FDI19,3988.92921196,OUT049
FDX21,1652.22903456,OUT017
FDR31,2495.64254319,OUT035
FDY02,4077.07121179,OUT013
NCA29,2839.86933917,OUT045
NCX17,3755.19222666,OUT046
FDM12,3059.23735904,OUT045
FDI53,4140.44407747,OUT027
NCU30,2587.91202581,OUT049
FDC56,3167.88376284,OUT027
FDK27,1942.17754957,OUT018
NCK18,2702.80051046,OUT017
FDB52,578.302407709,OUT019
DRG25,5215.49594148,OUT027
FDZ13,808.882724663,OUT049
FDB57,584.50194237,OUT019
FDR40,1338.89311293,OUT046
NCO14,122.090458584,OUT019
NCN19,3065.13548496,OUT045
FDQ28,356.237527887,OUT019
FDO13,2490.05928607,OUT018
FDK48,1380.42292105,OUT013
FDU07,2385.90508228,OUT018
FDW20,2076.33503561,OUT046
FDV12,233.879413332,OUT010
FDH24,2564.92594721,OUT013
FDV59,3713.83410958,OUT049
FDK57,2008.68966335,OUT045
FDL16,1216.6271291,OUT027
NCQ17,2489.12714879,OUT046
FDJ15,3007.55557638,OUT018
FDX24,1442.96449674,OUT049
FDT47,1549.7217751,OUT046
FDT10,950.014679589,OUT049
FDZ37,1365.2258094,OUT018
FDW43,5982.7257637,OUT027
DRN36,1525.52361114,OUT017
FDJ14,1293.52877655,OUT045
FDA32,3624.65269292,OUT013
FDJ38,497.421417358,OUT019
FDQ57,2458.80653649,OUT017
NCQ41,512.145361702,OUT019
FDG56,926.968228047,OUT049
DRC13,3246.57694037,OUT027
FDV55,2515.90771807,OUT035
FDQ49,2577.0273513,OUT045
FDE29,143.134742182,OUT010
FDR03,3359.53916167,OUT013
FDD45,1443.88452514,OUT049
FDN38,584.861356247,OUT010
FDT56,878.576437829,OUT046
FDT48,3130.33270399,OUT045
FDU03,3043.78830592,OUT049
FDC56,266.928699488,OUT010
NCO43,2602.78179326,OUT027
FDQ27,1647.82453438,OUT017
FDR03,3431.20307178,OUT046
DRH23,127.173754751,OUT010
FDG22,616.146933748,OUT045
NCJ42,1648.93591557,OUT013
FDR24,1386.43871649,OUT046
FDW60,2893.99694761,OUT035
FDJ08,3090.18089955,OUT013
DRL59,797.587502306,OUT018
FDG60,582.838989735,OUT010
FDW27,2473.46299759,OUT017
FDX14,1286.74312439,OUT018
FDC20,950.084877262,OUT013
NCS29,3765.11586887,OUT018
FDJ56,1626.33519419,OUT046
FDB20,167.920743997,OUT019
FDL28,6003.23317323,OUT027
FDW01,2409.54155709,OUT018
FDL03,3033.55593811,OUT046
FDX22,3606.46603277,OUT049
FDJ21,2530.29951182,OUT035
FDR31,2466.02294106,OUT045
FDG21,2539.22547707,OUT035
FDS22,1179.0100171,OUT027
FDK08,1570.05400415,OUT035
FDE17,2414.52584051,OUT018
NCN30,1540.41947317,OUT017
FDT50,1553.36135328,OUT046
NCX42,2599.38319396,OUT049
FDJ12,3613.32726748,OUT035
NCA18,3156.91590048,OUT027
FDP23,547.653922141,OUT019
FDX12,3915.09280978,OUT013
FDN40,2373.52126284,OUT018
FDV48,1287.52116352,OUT035
NCY54,2843.77224183,OUT013
FDL16,122.090458584,OUT010
FDR45,3600.80034519,OUT018
FDJ52,2576.26005768,OUT046
DRG01,1273.80410881,OUT017
FDP52,3843.53524219,OUT013
FDU58,3116.82282998,OUT017
FDL02,1647.10137623,OUT045
FDG28,3990.32302493,OUT013
FDA19,2033.31679125,OUT035
FDW46,1476.53978391,OUT027
NCD43,1647.78082073,OUT049
DRG39,839.927043128,OUT013
NCF55,607.661430812,OUT049
FDJ07,1977.4323709,OUT046
FDE08,2484.12318668,OUT046
FDP56,122.090458584,OUT019
FDT45,833.186745148,OUT045
FDF17,2978.6724552,OUT018
FDX44,1373.66076855,OUT046
FDM28,4801.86903492,OUT027
FDI36,3109.91537043,OUT049
FDS07,1919.81512033,OUT045
FDD36,1956.76413031,OUT045
FDW11,965.315939952,OUT046
FDN40,2453.49509388,OUT049
NCQ18,1550.41228336,OUT049
NCQ54,2720.34119048,OUT017
NCS42,1413.41657518,OUT045
DRH39,161.841424088,OUT010
FDC09,2619.48731145,OUT027
FDT08,361.628108774,OUT010
FDC08,3784.1547712,OUT035
FDT20,590.700145081,OUT017
FDS35,1068.10679341,OUT035
FDX58,3025.99895512,OUT018
FDW58,1648.93591557,OUT046
DRD27,1567.13449218,OUT046
FDH32,238.296320566,OUT019
FDS26,4103.7320237,OUT035
FDQ31,1371.15560211,OUT046
FDP11,3370.0821271,OUT018
FDD58,1569.56975397,OUT017
FDM33,3695.06682274,OUT045
FDZ16,3096.12416382,OUT049
NCS29,583.754222861,OUT010
NCM18,143.354557517,OUT019
FDP11,3674.59823495,OUT049
NCC42,2086.12909509,OUT017
DRM23,2830.77023496,OUT046
NCN55,5994.04512768,OUT027
FDK46,4224.22092927,OUT013
FDR01,3105.2882033,OUT046
NCA05,2504.32983692,OUT045
NCP43,2877.08423346,OUT017
FDR12,403.076311997,OUT010
FDQ01,3983.93622897,OUT013
FDM13,2063.34860405,OUT046
FDQ19,4026.75229437,OUT017
FDK56,481.482153659,OUT019
NCX06,481.553521457,OUT010
FDO56,3156.91590048,OUT027
FDU45,1843.30921774,OUT045
FDI16,129.965216868,OUT019
FDL32,1925.10045582,OUT046
FDA07,2037.06165118,OUT046
FDA14,2496.79304323,OUT045
FDV46,3298.61965001,OUT027
NCO07,3654.05923048,OUT035
NCP41,1650.27507827,OUT046
FDY60,2002.47467725,OUT018
FDN38,3960.84448098,OUT017
FDO15,1171.01842258,OUT046
FDT60,2015.25064133,OUT013
FDA55,3802.99905885,OUT035
FDE02,224.8738571,OUT010
DRJ39,3733.94683163,OUT049
FDV34,1152.58485127,OUT035
FDS20,5211.27731209,OUT027
FDF02,2616.94043104,OUT027
FDW40,2148.59785452,OUT017
NCB43,3069.05029342,OUT046
FDR58,1387.36089523,OUT017
DRJ59,614.16576908,OUT035
NCD30,1563.60977631,OUT017
FDE14,1553.18612879,OUT017
FDC28,1622.33832949,OUT018
FDU16,1334.00102274,OUT018
NCD19,856.822565744,OUT035
FDU21,612.528696536,OUT046
FDV59,5914.83566002,OUT027
FDU03,3055.67681861,OUT045
FDC33,543.967343592,OUT010
NCR42,594.462355335,OUT035
DRH59,1174.61573071,OUT035
NCM31,2082.05722412,OUT035
FDS50,3827.90541736,OUT035
FDP39,839.712787871,OUT046
FDQ55,1962.77950537,OUT013
FDV36,288.559473924,OUT019
FDI05,1902.95867431,OUT027
FDS45,2651.49995468,OUT027
FDA39,619.356529513,OUT045
FDC37,246.908562811,OUT010
FDJ60,4202.878081,OUT027
DRQ35,2039.78146938,OUT046
NCJ06,2031.64553248,OUT046
NCY42,2384.58428258,OUT018
DRM37,3116.14777654,OUT049
FDR14,795.603112591,OUT045
FDE51,654.579150676,OUT049
FDT33,2674.58234893,OUT017
FDR08,1844.98911275,OUT013
FDE36,396.356630786,OUT010
FDL22,236.051918675,OUT019
FDR44,2056.75493485,OUT013
FDI56,221.870910044,OUT019
FDE47,270.658349123,OUT010
FDV27,208.889456479,OUT010
FDV10,629.693510658,OUT049
FDC40,1284.66991329,OUT045
NCX41,3594.36481154,OUT013
NCQ38,2619.48731145,OUT027
FDV12,2616.94043104,OUT027
FDE52,1371.54122869,OUT017
FDG20,4529.23103207,OUT027
FDV16,1170.86197338,OUT027
FDI32,1918.97177098,OUT017
FDJ32,967.429502485,OUT049
FDN39,2647.67021582,OUT018
FDY34,2720.98388492,OUT017
FDC14,615.035566129,OUT035
FDA55,3827.20637546,OUT017
FDZ50,470.078153303,OUT010
DRG13,2608.24051217,OUT049
FDP01,2467.71508373,OUT013
NCG54,2869.38385627,OUT017
FDM13,2042.84302212,OUT045
NCO18,4773.82187362,OUT027
NCW41,2496.51980003,OUT013
FDM52,3995.01659379,OUT027
NCF55,594.462355335,OUT035
FDT09,2102.51582285,OUT046
NCM19,1729.58952885,OUT035
FDW12,2389.65949244,OUT018
FDP15,580.361415608,OUT019
FDK36,766.595706734,OUT045
FDZ25,2875.56850965,OUT035
NCW06,3110.86670432,OUT049
FDW60,2924.88956852,OUT046
DRC49,2425.50046817,OUT013
NCT17,3114.03966068,OUT035
NCN06,2501.08245874,OUT018
FDC45,2795.3044696,OUT013
DRJ47,432.22962106,OUT019
NCF06,4175.33625861,OUT045
FDE21,268.299981183,OUT010
DRG27,666.464002504,OUT013
FDW40,2104.43930617,OUT049
NCO53,3110.81439941,OUT046
FDE23,663.325921059,OUT049
FDQ16,1658.44364415,OUT046
FDS26,4074.43579304,OUT045
FDZ13,122.090458584,OUT010
FDS14,2468.76093711,OUT049
FDC10,1953.35584836,OUT045
FDY16,3108.55240904,OUT049
FDJ20,2022.2086678,OUT035
FDV43,620.489821747,OUT035
FDZ32,2619.48731145,OUT027
FDR23,2849.48631904,OUT046
FDN24,829.443374391,OUT035
FDE34,5189.38350156,OUT027
FDU31,3603.9897354,OUT013
FDW33,1622.87874099,OUT018
FDU26,1942.96147478,OUT046
FDE20,4268.83247426,OUT027
NCW05,1647.84562174,OUT035
FDB22,2382.23285689,OUT018
FDO56,1938.83458,OUT046
FDA19,3290.55437974,OUT027
DRI39,859.241233061,OUT045
FDH52,936.070229372,OUT018
FDZ50,3137.34502231,OUT035
NCN42,2533.72751929,OUT035
FDB53,2462.48089757,OUT013
DRG11,1659.87364345,OUT017
DRK11,3997.23051243,OUT027
FDQ60,2016.90274202,OUT017
FDT36,590.265368428,OUT017
DRG25,3016.11726085,OUT018
DRJ23,3068.58741884,OUT046
FDG05,2570.27478036,OUT035
NCK06,1940.26798102,OUT018
FDU52,2455.27588053,OUT017
FDW07,1367.06936228,OUT018
NCM17,657.009541699,OUT045
FDA22,2713.5349859,OUT045
NCA41,2982.60633049,OUT018
FDF38,615.035566129,OUT035
FDH52,1001.2697396,OUT046
FDY58,574.786303221,OUT019
FDZ16,3044.79228545,OUT045
NCM18,977.934096582,OUT017
FDA22,2571.11946926,OUT018
NCJ43,2874.41447148,OUT035
FDI34,5987.63621156,OUT027
FDG56,981.980813123,OUT046
FDS34,1936.66940719,OUT046
DRC01,765.578525295,OUT035
FDQ04,611.597169465,OUT035
FDK04,858.421671853,OUT035
FDT51,1720.38065565,OUT049
FDV26,3040.31277772,OUT017
FDS04,2106.91999477,OUT049
FDW43,3447.54717525,OUT018
FDQ28,356.92239224,OUT010
NCK06,2049.90282628,OUT017
FDS23,1933.86663228,OUT018
FDZ36,490.36210218,OUT019
FDE56,994.072114399,OUT018
FDW10,4540.2413141,OUT027
NCN14,3037.09764422,OUT045
NCQ18,1561.2578198,OUT045
FDW08,1649.83100089,OUT017
FDU43,3949.41852984,OUT035
FDR33,246.883827222,OUT010
FDM24,354.691574026,OUT010
NCZ05,1647.68955167,OUT046
NCV41,1832.55738989,OUT035
FDV11,2753.11684095,OUT018
NCY05,594.788112971,OUT035
FDV44,3018.08854712,OUT018
FDW32,1330.43279027,OUT049
NCU18,3367.8632638,OUT027
NCC43,3986.72119235,OUT035
FDW19,1727.49771024,OUT013
FDN31,3116.34565697,OUT035
FDI48,773.963377187,OUT045
FDS24,1381.07726853,OUT017
FDF46,1931.95255964,OUT049
DRG23,2453.2017422,OUT017
FDG14,2391.43417459,OUT018
NCY30,2944.75662213,OUT049
FDO28,1907.49841988,OUT018
DRD24,2084.89713509,OUT035
FDI33,1375.1065232,OUT049
FDN32,3098.33010399,OUT046
FDR16,3682.44350858,OUT045
FDF26,2467.42753082,OUT046
NCN29,761.659692586,OUT018
FDE20,2773.38528533,OUT045
FDA46,3119.05312527,OUT046
FDU28,3035.12513862,OUT045
FDQ48,1568.60673681,OUT045
FDV36,2069.37402979,OUT013
FDR14,838.328478891,OUT018
FDP23,3724.9203542,OUT017
FDP56,815.789456332,OUT013
FDK48,162.479373105,OUT010
FDR48,2475.02706575,OUT046
NCY29,861.077350167,OUT049
FDM22,840.572976957,OUT018
DRJ01,2514.66747517,OUT013
FDZ43,3951.91436802,OUT045
FDV03,2530.54047358,OUT035
FDX11,4995.37430143,OUT027
NCA41,5630.880122,OUT027
FDE38,2665.92096343,OUT017
FDI27,752.145235936,OUT018
FDN32,3084.80128953,OUT013
NCN43,2053.80032847,OUT017
FDB47,5815.66880491,OUT027
FDV03,2501.96879498,OUT017
NCN30,1561.47751829,OUT045
NCV54,271.126095911,OUT010
FDV07,1690.2712874,OUT013
FDP07,3067.04049173,OUT049
FDK48,1120.86575151,OUT018
FDM15,354.632022922,OUT019
FDY19,3156.91590048,OUT027
FDK46,4225.61748838,OUT046
FDY11,1066.11090284,OUT045
FDH09,815.848177022,OUT046
FDO08,4191.70708454,OUT027
FDU14,4138.69462254,OUT013
FDD22,3151.46826362,OUT027
FDM27,2555.74903581,OUT017
FDL02,2620.68595776,OUT027
NCA17,2525.5293186,OUT035
FDE38,391.476388919,OUT019
NCG07,3120.73219564,OUT049
DRC27,3884.34028351,OUT013
FDA27,4120.775527,OUT035
FDW40,2082.34264891,OUT045
DRI11,1929.56404038,OUT013
FDN50,1511.15347064,OUT046
FDR12,2879.57678664,OUT046
FDT34,2619.48731145,OUT027
FDW11,961.274073828,OUT035
NCO30,5181.25283646,OUT027
FDZ34,3109.94648981,OUT017
FDU45,1898.35215781,OUT017
NCD42,594.20345404,OUT035
FDX25,3040.87565973,OUT045
NCR29,876.537380263,OUT046
FDX43,401.111773414,OUT019
FDB04,200.792676445,OUT010
FDR49,1219.25447034,OUT027
FDS39,1994.79017708,OUT018
FDW58,1648.95809168,OUT045
FDG22,122.090458584,OUT019
FDG31,1005.60855266,OUT017
NCV53,6007.51077094,OUT027
DRJ37,2491.53339268,OUT035
FDV07,1718.47983131,OUT035
FDW52,2579.19448648,OUT018
FDT15,3088.17881652,OUT045
FDD02,1855.06391259,OUT018
FDM16,1147.53679587,OUT035
NCE55,2831.03883678,OUT046
FDB57,3401.99217327,OUT018
FDQ04,672.746490764,OUT013
FDQ47,122.090458584,OUT019
FDY14,576.995559212,OUT019
DRK37,3115.99428628,OUT017
FDO25,3660.68214866,OUT017
FDL57,4131.05611321,OUT046
NCK29,1914.72114267,OUT018
FDK46,6006.46512279,OUT027
NCB43,493.110092645,OUT010
DRE01,5987.89695438,OUT027
FDC46,3009.96004391,OUT018
FDQ23,1652.15604506,OUT045
FDX38,782.674744373,OUT049
FDG60,3520.64176685,OUT018
FDW55,4035.04560862,OUT017
FDP39,805.923488991,OUT013
FDB20,1289.85089529,OUT018
FDV21,2031.04945555,OUT017
FDZ02,1554.8028179,OUT013
FDP19,3288.60071551,OUT027
FDA38,3934.19418403,OUT035
FDH22,2026.21676846,OUT045
DRM11,4192.04335862,OUT045
FDO12,5638.12388619,OUT027
FDT14,2021.09566857,OUT049
FDW34,573.762089993,OUT010
FDG04,5182.47027329,OUT027
FDW59,1354.42184533,OUT018
FDR33,1628.53230352,OUT018
FDP32,2039.21826257,OUT013
FDL13,5982.75843795,OUT027
FDD22,1913.85152936,OUT013
FDV40,1477.59454892,OUT027
NCD55,635.078063042,OUT046
FDQ20,122.090458584,OUT010
FDD28,859.80166156,OUT045
FDC39,3679.33997324,OUT045
NCR17,1970.30000905,OUT049
DRO35,1820.55516428,OUT018
FDF40,4040.83771539,OUT049
FDR31,2375.7058418,OUT018
NCQ41,3070.86359754,OUT017
FDP38,784.979603747,OUT046
NCU54,5832.81701293,OUT027
FDG22,586.600762804,OUT018
DRK59,3802.29698768,OUT013
FDC37,1652.39435138,OUT046
NCO42,2470.69151664,OUT013
NCT42,2457.07222855,OUT017
FDX27,1465.259932,OUT035
FDV40,1140.0504203,OUT018
FDT45,1337.1121259,OUT027
FDS47,215.932305449,OUT019
FDR45,4022.48901261,OUT035
FDB03,3844.89153359,OUT045
FDO49,815.849797992,OUT035
FDU60,4223.47572293,OUT027
FDB26,795.645042122,OUT018
FDB46,3660.792336,OUT017
FDQ37,505.669999572,OUT019
FDN03,4064.75120124,OUT017
NCX30,4061.72889781,OUT045
FDK32,356.277404857,OUT019
DRM47,3089.2423724,OUT013
NCO02,1127.42835106,OUT046
FDP04,1189.60939596,OUT013
NCO43,1640.61117486,OUT049
FDD59,1408.27012918,OUT013
FDQ10,2869.88452018,OUT017
FDW45,2518.4189803,OUT035
NCK30,4088.77198236,OUT049
FDU31,3322.64121382,OUT018
NCQ17,357.765708346,OUT019
FDN01,2845.58239022,OUT017
FDZ19,2864.24875216,OUT049
DRG37,2510.90881163,OUT017
FDE32,602.41168239,OUT045
FDO34,2732.68320303,OUT049
FDM04,122.090458584,OUT019
FDZ25,2838.63205832,OUT049
FDU08,1563.49980813,OUT049
NCW30,4165.19937364,OUT045
NCM18,1079.46707596,OUT013
FDS22,619.905162816,OUT035
NCH18,3904.1214669,OUT017
FDC23,2889.3945943,OUT013
FDY46,3053.93826557,OUT013
NCU06,3772.0688417,OUT046
FDX57,1560.91062093,OUT045
FDX36,5987.63621156,OUT027
FDL16,767.240212935,OUT045
FDT16,580.702608789,OUT010
FDN16,1619.36977824,OUT018
FDC03,3095.04365371,OUT046
DRF60,3964.26107773,OUT013
FDS27,5633.46257658,OUT027
FDP33,582.119588151,OUT010
FDJ36,1610.18551223,OUT018
NCR42,647.030264886,OUT013
FDV14,1355.76993049,OUT017
NCP42,3064.29671896,OUT035
FDB50,1901.1339096,OUT027
NCC30,4532.29074856,OUT027
FDA23,1615.97401222,OUT018
FDW16,1398.10101392,OUT017
FDQ52,582.961378113,OUT010
FDB58,2274.13991977,OUT049
NCP29,1057.1248599,OUT049
NCM05,4143.10451862,OUT045
FDO25,3562.86945781,OUT013
NCM54,2059.20728732,OUT046
NCL54,2864.64589979,OUT046
FDL39,459.13480373,OUT010
FDF53,2880.6133035,OUT018
NCQ42,2046.92138907,OUT035
FDF58,1135.64827776,OUT013
FDZ04,1057.91561796,OUT035
FDE26,298.623538513,OUT019
FDS60,2936.09092074,OUT017
FDV58,3032.79939926,OUT017
FDM04,790.076285086,OUT045
FDE08,2517.00931592,OUT035
NCB43,3085.39911237,OUT049
FDU11,268.593586778,OUT010
FDF22,546.31325488,OUT019
FDE24,2081.82450084,OUT013
DRJ49,2101.35121187,OUT046
NCQ53,3922.33623832,OUT035
NCL41,647.029076182,OUT013
FDR22,1730.04938952,OUT013
FDH04,1449.67980196,OUT035
DRH15,631.67215243,OUT045
FDY40,781.131586438,OUT049
NCI17,1558.03398477,OUT035
NCC18,2819.29275992,OUT013
FDY28,5848.4139746,OUT027
FDB45,2619.48731145,OUT027
NCL30,1927.16710638,OUT018
FDM10,3668.87111586,OUT017
FDH22,3283.85262615,OUT027
NCZ53,3102.058829,OUT017
NCI18,3701.82253794,OUT013
FDH14,3312.291673,OUT027
FDR36,1179.80886189,OUT027
FDW01,2496.62436983,OUT045
FDK02,3156.91590048,OUT027
FDJ02,2424.88068373,OUT018
FDU55,4181.49443476,OUT013
NCV18,2295.18992625,OUT027
FDH14,1938.31603783,OUT018
FDZ37,1380.84955745,OUT045
FDX49,3747.95695631,OUT049
NCD43,1649.54626712,OUT046
FDZ07,1079.96726138,OUT013
FDK43,2058.14010951,OUT035
FDR32,3466.37414673,OUT018
FDT39,2440.28768918,OUT013
NCV54,2021.25546324,OUT017
FDF38,608.01219717,OUT018
FDV60,3042.74028215,OUT046
FDH44,3991.15796275,OUT027
FDS21,972.428951012,OUT046
NCL41,602.55407291,OUT045
FDM46,1473.74533085,OUT017
FDU27,769.132223441,OUT045
NCJ54,3918.01982288,OUT017
DRG51,2577.69641236,OUT018
NCA29,395.521604814,OUT019
FDR47,3037.93057008,OUT045
NCL19,3312.291673,OUT027
DRG01,1196.34483697,OUT049
FDG10,877.090100663,OUT046
NCV05,2475.20424012,OUT049
NCH18,582.142370959,OUT019
FDV14,1358.5688059,OUT018
DRJ23,3066.93617328,OUT035
DRJ11,3127.15584821,OUT046
FDZ03,3118.76347624,OUT017
FDI27,122.090458584,OUT010
FDJ14,1332.08309353,OUT018
FDU32,2048.00933187,OUT017
FDD47,4276.99448533,OUT027
DRF36,3096.67018709,OUT035
FDM21,4135.39479778,OUT046
FDV10,616.008585571,OUT018
FDH60,2941.34371987,OUT018
FDX47,369.354458734,OUT010
FDT19,425.853413968,OUT019
FDO11,4065.94605654,OUT045
FDH24,4091.33112388,OUT027
FDL02,1622.26838943,OUT018
FDB02,2897.25387088,OUT049
FDA43,3103.83817322,OUT046
FDG52,766.122136433,OUT045
DRC12,3047.81108894,OUT013
FDY37,2001.47260468,OUT018
NCU18,2072.75174664,OUT045
FDU09,854.92869993,OUT035
DRJ25,1217.31940166,OUT027
DRE12,1794.4436156,OUT018
DRL47,2042.03687371,OUT017
DRK01,1544.23027735,OUT046
FDC22,501.699171277,OUT019
FDG44,902.748465376,OUT013
FDW04,2049.3343517,OUT035
FDK09,3705.6211838,OUT049
NCN43,2051.88294535,OUT035
FDG04,3110.60488596,OUT049
FDH32,221.536955793,OUT010
DRI47,2494.53712655,OUT017
DRE15,1267.11716457,OUT013
FDY11,1104.02944733,OUT035
FDO60,661.423289525,OUT049
FDQ20,608.271098466,OUT018
FDO57,4142.63715048,OUT027
FDT14,283.654261023,OUT019
FDA57,627.150434264,OUT049
DRN35,591.238715688,OUT017
FDJ03,786.49250295,OUT046
FDX28,1641.6479877,OUT017
DRE25,1410.63468161,OUT045
FDR09,4055.84381023,OUT046
FDB23,3853.57703788,OUT035
FDO08,2584.50360289,OUT045
FDQ23,1641.15158636,OUT049
FDW04,2055.46294645,OUT013
DRK13,528.712509153,OUT010
NCL17,3312.291673,OUT027
FDY21,3096.28736892,OUT035
FDJ38,5215.23519865,OUT027
FDA37,290.569706532,OUT019
FDV43,694.620638809,OUT013
FDL36,1443.36866061,OUT046
FDD53,622.997507077,OUT045
FDZ19,433.302702097,OUT010
FDV21,2027.14101464,OUT045
NCL54,2775.24789528,OUT018
DRI47,3955.24564488,OUT027
DRG03,2503.86763336,OUT049
FDG21,2475.09622124,OUT013
FDW03,1623.81409551,OUT018
NCI55,2075.75598974,OUT046
DRC36,427.218046001,OUT019
FDH22,2034.6630913,OUT017
FDV20,2034.11118505,OUT045
NCU41,5593.78782208,OUT027
FDN46,2619.48731145,OUT027
FDK50,2583.5187895,OUT045
NCA05,3995.01659379,OUT027
DRH01,2754.98098217,OUT018
FDT08,2407.99393929,OUT018
FDM08,3485.68219109,OUT018
FDZ07,956.370059147,OUT035
FDS22,753.833112001,OUT017
FDV35,4061.34995815,OUT027
FDI28,165.421501536,OUT010
FDW58,2652.9524281,OUT027
FDT52,3934.79247872,OUT045
FDY34,2614.60975904,OUT046
FDR10,2614.40370106,OUT046
FDK57,2018.42786804,OUT017
FDR02,2831.61589759,OUT027
FDX49,3766.07366886,OUT046
FDQ20,632.665289613,OUT046
DRK23,4099.2462414,OUT045
NCW06,3096.56039407,OUT046
FDR31,2458.92184281,OUT017
NCE43,2745.25881497,OUT013
DRO59,1895.90165011,OUT027
FDN09,3996.65165396,OUT049
FDR11,2564.00815014,OUT046
FDO57,2557.9630457,OUT013
NCX18,3063.24875586,OUT017
FDB05,3631.66036473,OUT018
FDQ08,949.052602644,OUT018
NCG43,1470.62390749,OUT035
FDJ56,1644.57701127,OUT013
FDA13,122.090458584,OUT010
FDO56,1929.74913796,OUT017
FDB37,3557.63740685,OUT018
FDZ02,1524.96171326,OUT018
FDQ24,4095.08056012,OUT046
FDM16,1253.26123863,OUT013
FDU35,1568.71438898,OUT049
FDT35,2752.13799379,OUT035
NCX30,3943.70632601,OUT049
FDG04,3088.5940179,OUT017
FDI12,1363.20725429,OUT035
FDE35,933.456705167,OUT035
NCP14,2619.48731145,OUT027
NCY53,1711.1850211,OUT045
FDP49,855.850199003,OUT017
FDQ04,616.305820228,OUT017
FDM39,2985.21930593,OUT035
FDO58,376.10510078,OUT019
FDC56,1988.88858294,OUT017
NCQ54,2727.45886135,OUT046
FDV10,1179.0100171,OUT027
NCK17,633.120834283,OUT046
NCF55,1171.37626911,OUT027
FDV33,4160.88964989,OUT013
NCH29,240.564817386,OUT019
FDA37,3258.10909112,OUT027
